postal_code,area_name,prefecture_name
23067,ΚΑΡΥΕΣ ΛΑΚΩΝΙΑΣ,ΛΑΚΩΝΙΑΣ
23064,ΣΕΛΛΑΣΙΑ,ΛΑΚΩΝΙΑΣ
23069,ΒΡΕΣΘΕΝΑ,ΛΑΚΩΝΙΑΣ
23071,ΓΕΡΟΛΙΜΕΝΑ,ΛΑΚΩΝΙΑΣ
23200,ΓΥΘΕΙΟ ΛΑΚΩΝ.,ΛΑΚΩΝΙΑΣ
23069,ΚΑΣΤΟΡΕΙΟ,ΛΑΚΩΝΙΑΣ
23062,ΑΡΕΟΠΟΛΗΣ,ΛΑΚΩΝΙΑΣ
40003,ΑΓΙΑ,ΛΑΡΙΣΑΣ
40300,ΦΑΡΣΑΛΑ,ΛΑΡΙΣΑΣ
40200,ΕΛΑΣΣΟΝΑ,ΛΑΡΙΣΑΣ
37500,ΒΕΛΕΣΤΙΝΟ,ΛΑΡΙΣΑΣ
40007,ΠΥΡΓΕΤΟΣ,ΛΑΡΙΣΑΣ
40001,ΚΡΑΝΕΑ,ΛΑΡΙΣΑΣ
40004,ΓΟΝΝΟΙ,ΛΑΡΙΣΑΣ
40100,ΤΥΡΝΑΒΟΣ,ΛΑΡΙΣΑΣ
40400,ΑΜΠΕΛΩΝΑΣ,ΛΑΡΙΣΑΣ
43062,ΙΤΕΑ ΚΑΡΔΙΤΣΑΣ,ΛΑΡΙΣΑΣ
40005,ΒΕΡΔΙΚΟΥΣΣΑ,ΛΑΡΙΣΑΣ
40006,ΣΥΚΟΥΡΙ,ΛΑΡΙΣΑΣ
41001,ΛΑΡΙΣΑ,ΛΑΡΙΣΑΣ
40002,ΛΙΒΑΔΙ,ΛΑΡΙΣΑΣ
40005,ΒΕΡΔΙΚΟΥΣΙΑ,ΛΑΡΙΣΑΣ
40008,ΡΑΨΑΝΗ,ΛΑΡΙΣΑΣ
40009,ΠΛΑΤΥΚΑΜΠΟΣ,ΛΑΡΙΣΑΣ
35010,ΔΟΜΟΚΟΣ,ΛΑΡΙΣΑΣ
40010,ΤΣΑΡΙΤΣΑΝΗ,ΛΑΡΙΣΑΣ
40011,ΦΑΛΑΝΗ,ΛΑΡΙΣΑΣ
72052,ΤΖΕΡΜΙΑΔΟ,ΛΑΣΙΘΙΟΥ
72400,ΝΕΑΠΟΛΗ ΚΡΗΤΗΣ,ΛΑΣΙΘΙΟΥ
70004,ΑΝΩ ΒΙΑΝΟΣ,ΛΑΣΙΘΙΟΥ
72053,ΕΛΟΥΝΤΑ,ΛΑΣΙΘΙΟΥ
72059,ΧΑΝΔΡΑΣ,ΛΑΣΙΘΙΟΥ
72200,ΙΕΡΑΠΕΤΡΑ,ΛΑΣΙΘΙΟΥ
72300,ΣΗΤΕΙΑ,ΛΑΣΙΘΙΟΥ
72100,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,ΛΑΣΙΘΙΟΥ
72055,ΣΤΑΥΡΟΧΩΡΙ,ΛΑΣΙΘΙΟΥ
72056,ΜΑΛΕΣ,ΛΑΣΙΘΙΟΥ
72054,ΒΡΑΧΑΣΙ,ΛΑΣΙΘΙΟΥ
72057,ΤΟΥΡΛΩΤΗ,ΛΑΣΙΘΙΟΥ
72051,ΚΡΙΤΣΑ,ΛΑΣΙΘΙΟΥ
72058,ΦΟΥΡΝΗ,ΛΑΣΙΘΙΟΥ
81200,ΠΛΩΜΑΡΙ,ΛΕΣΒΟΥ
81400,ΜΥΡΙΝΑ,ΛΕΣΒΟΥ
81100,ΜΥΤΙΛΗΝΗ,ΛΕΣΒΟΥ
81102,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ ΛΕΣΒΟ,ΛΕΣΒΟΥ
81113,ΦΙΛΙΑ,ΛΕΣΒΟΥ
81401,ΜΟΥΔΡΟΣ,ΛΕΣΒΟΥ
81101,ΑΓΙΑΣΟΣ,ΛΕΣΒΟΥ
81500,ΑΓΙΟΣ ΕΥΣΤΡΑΤΙΟΣ,ΛΕΣΒΟΥ
81300,ΠΟΛΙΧΝΙΤΟΣ,ΛΕΣΒΟΥ
81104,ΜΑΝΤΑΜΑΔΟΣ,ΛΕΣΒΟΥ
81105,ΕΡΕΣΟΣ,ΛΕΣΒΟΥ
81109,ΠΕΤΡΑ,ΛΕΣΒΟΥ
81103,ΑΝΤΙΣΣΑ,ΛΕΣΒΟΥ
81108,ΜΗΘΥΜΝΑ,ΛΕΣΒΟΥ
81107,ΚΑΛΛΟΝΗ,ΛΕΣΒΟΥ
81110,ΒΑΤΟΥΣΑ,ΛΕΣΒΟΥ
81106,ΠΑΠΠΑΔΟΣ,ΛΕΣΒΟΥ
81111,ΠΕΡΑΜΑ,ΛΕΣΒΟΥ
81111,ΠΕΡΑΜΑ ΛΕΣΒΟΥ,ΛΕΣΒΟΥ
81112,ΣΙΓΡΙΟ,ΛΕΣΒΟΥ
31082,ΒΑΣΙΛΙΚΗ,ΛΕΥΚΑΔΑΣ
31080,ΚΑΡΥΑ ΛΕΥΚΑΔΑΣ,ΛΕΥΚΑΔΑΣ
31100,ΛΕΥΚΑΔΑ,ΛΕΥΚΑΔΑΣ
31083,ΒΑΘΥ,ΛΕΥΚΑΔΑΣ
31081,ΚΑΛΑΜΟΣ,ΛΕΥΚΑΔΑΣ
37009,ΤΡΙΚΕΡΙ,ΜΑΓΝΗΣΙΑΣ
37008,ΣΟΥΡΠΗ,ΜΑΓΝΗΣΙΑΣ
37010,ΜΗΛΙΕΣ,ΜΑΓΝΗΣΙΑΣ
37006,ΑΡΓΑΛΑΣΤΗ,ΜΑΓΝΗΣΙΑΣ
37200,ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ ΙΩΛΚΟ,ΜΑΓΝΗΣΙΑΣ
37500,ΒΕΛΕΣΤΙΝΟ,ΜΑΓΝΗΣΙΑΣ
37012,ΤΣΑΓΚΑΡΑΔΑ,ΜΑΓΝΗΣΙΑΣ
37100,ΑΛΜΥΡΟΣ,ΜΑΓΝΗΣΙΑΣ
37011,ΠΟΡΤΑΡΙΑ,ΜΑΓΝΗΣΙΑΣ
37003,ΣΚΟΠΕΛΟΣ,ΜΑΓΝΗΣΙΑΣ
37300,ΑΓΡΙΑ,ΜΑΓΝΗΣΙΑΣ
37005,ΑΛΟΝΝΗΣΟΣ,ΜΑΓΝΗΣΙΑΣ
37004,ΓΛΩΣΣΑ,ΜΑΓΝΗΣΙΑΣ
37002,ΣΚΙΑΘΟΣ,ΜΑΓΝΗΣΙΑΣ
35010,ΔΟΜΟΚΟΣ,ΜΑΓΝΗΣΙΑΣ
37001,ΖΑΓΟΡΑ,ΜΑΓΝΗΣΙΑΣ
34012,ΩΡΑΙΟΥΣ,ΜΑΓΝΗΣΙΑΣ
37013,ΜΗΛΙΝΑ,ΜΑΓΝΗΣΙΑΣ
37400,ΝΕΑ ΑΓΧΙΑΛΟΣ,ΜΑΓΝΗΣΙΑΣ
37007,ΠΤΕΛΕΟΣ,ΜΑΓΝΗΣΙΑΣ
24100,ΚΑΛΑΜΑΤΑ,ΜΕΣΣΗΝΙΑΣ
24200,ΜΕΣΣΗΝΗ,ΜΕΣΣΗΝΙΑΣ
24021,ΣΙΔΗΡΟΚΑΣΤΡΟ ΜΕΣΣΗΝΙ,ΜΕΣΣΗΝΙΑΣ
24300,ΦΙΛΙΑΤΡΑ,ΜΕΣΣΗΝΙΑΣ
24020,ΑΛΑΓΟΝΙΑ,ΜΕΣΣΗΝΙΑΣ
24022,ΚΑΡΔΑΜΥΛΗ,ΜΕΣΣΗΝΙΑΣ
24005,ΠΕΤΑΛΙΔΙ,ΜΕΣΣΗΝΙΑΣ
24500,ΚΥΠΑΡΙΣΣΙΑ,ΜΕΣΣΗΝΙΑΣ
24004,ΚΟΡΩΝΗ,ΜΕΣΣΗΝΙΑΣ
24008,ΔΙΑΒΟΛΙΤΣΙ,ΜΕΣΣΗΝΙΑΣ
24011,ΔΩΡΙΟ,ΜΕΣΣΗΝΙΑΣ
24024,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ ΜΕΣΣΗ,ΜΕΣΣΗΝΙΑΣ
24003,ΚΟΠΑΝΑΚΙ,ΜΕΣΣΗΝΙΑΣ
24018,ΨΑΡΙ,ΜΕΣΣΗΝΙΑΣ
24023,ΠΛΑΤΣΑ,ΜΕΣΣΗΝΙΑΣ
27061,ΑΝΔΡΙΤΣΑΙΝΑ,ΜΕΣΣΗΝΙΑΣ
24013,ΑΝΔΡΟΥΣΑ,ΜΕΣΣΗΝΙΑΣ
24007,ΑΡΦΑΡΑ,ΜΕΣΣΗΝΙΑΣ
24010,ΛΟΓΓΑ,ΜΕΣΣΗΝΙΑΣ
24017,ΑΕΤΟΣ,ΜΕΣΣΗΝΙΑΣ
24015,ΑΡΙΣΤΟΜΕΝΗΣ,ΜΕΣΣΗΝΙΑΣ
24002,ΜΕΛΙΓΑΛΑΣ,ΜΕΣΣΗΝΙΑΣ
24016,ΚΑΜΠΟΣ,ΜΕΣΣΗΝΙΑΣ
24012,ΑΡΙΣ,ΜΕΣΣΗΝΙΑΣ
24400,ΓΑΡΓΑΛΙΑΝΟΙ,ΜΕΣΣΗΝΙΑΣ
24014,ΧΑΤΖΗΣ,ΜΕΣΣΗΝΙΑΣ
24001,ΠΥΛΟΣ,ΜΕΣΣΗΝΙΑΣ
24006,ΜΕΘΩΝΗ,ΜΕΣΣΗΝΙΑΣ
24009,ΘΟΥΡΙΑ,ΜΕΣΣΗΝΙΑΣ
24600,ΧΩΡΑ,ΜΕΣΣΗΝΙΑΣ
24019,ΟΙΧΑΛΙΑ,ΜΕΣΣΗΝΙΑΣ
24101,ΚΑΛΑΜΑΤΑ,ΜΕΣΣΗΝΙΑΣ
67200,ΕΥΛΑΛΟ,ΞΑΝΘΗΣ
67061,ΑΒΔΗΡΑ,ΞΑΝΘΗΣ
67300,ΕΧΙΝΟΣ,ΞΑΝΘΗΣ
67100,ΞΑΝΘΗ,ΞΑΝΘΗΣ
67062,ΣΤΑΥΡΟΥΠΟΛΗ ΞΑΝΘΗΣ,ΞΑΝΘΗΣ
67064,ΓΕΝΙΣΕΑ,ΞΑΝΘΗΣ
66035,ΠΑΡΑΝΕΣΤΙ,ΞΑΝΘΗΣ
67063,ΛΑΓΟΣ,ΞΑΝΘΗΣ
66037,ΝΙΚΗΦΟΡΟΣ,ΞΑΝΘΗΣ
58400,ΑΡΙΔΑΙΑ,ΠΕΛΛΗΣ
58200,ΕΔΕΣΣΑ,ΠΕΛΛΗΣ
58500,ΣΚΥΔΡΑ,ΠΕΛΛΗΣ
58002,ΑΡΝΙΣΣΑ,ΠΕΛΛΗΣ
58300,ΚΡΥΑ ΒΡΥΣΗ,ΠΕΛΛΗΣ
57100,ΚΟΥΦΑΛΙΑ,ΠΕΛΛΗΣ
58100,ΓΙΑΝΝΙΤΣΑ,ΠΕΛΛΗΣ
58004,ΕΞΑΠΛΑΤΑΝΟΣ,ΠΕΛΛΗΣ
58001,ΚΑΡΥΩΤΙΣΣΑ,ΠΕΛΛΗΣ
58005,ΠΕΛΛΑ,ΠΕΛΛΗΣ
60100,ΚΑΤΕΡΙΝΗ,ΠΙΕΡΙΑΣ
60066,ΜΕΘΩΝΗ,ΠΙΕΡΙΑΣ
60065,ΠΛΑΤΑΜΩΝΑΣ,ΠΙΕΡΙΑΣ
60300,ΑΙΓΙΝΙΟ,ΠΙΕΡΙΑΣ
60064,ΚΙΤΡΟΣ,ΠΙΕΡΙΑΣ
60063,ΛΕΠΤΟΚΑΡΥΑ,ΠΙΕΡΙΑΣ
60061,ΚΟΛΙΝΔΡΟΣ,ΠΙΕΡΙΑΣ
60062,ΚΟΡΙΝΟΣ,ΠΙΕΡΙΑΣ
60200,ΛΙΤΟΧΩΡΟ,ΠΙΕΡΙΑΣ
48060,ΠΑΡΓΑ,ΠΡΕΒΕΖΑΣ
48200,ΦΙΛΙΠΠΙΑΔΑ,ΠΡΕΒΕΖΑΣ
48300,ΘΕΣΠΡΩΤΙΚΟ,ΠΡΕΒΕΖΑΣ
48100,ΠΡΕΒΕΖΑ,ΠΡΕΒΕΖΑΣ
48062,ΚΑΝΑΛΛΑΚΙ,ΠΡΕΒΕΖΑΣ
48061,ΛΟΥΡΟΣ,ΠΡΕΒΕΖΑΣ
44009,ΔΕΡΒΙΖΙΑΝΑ,ΠΡΕΒΕΖΑΣ
74054,ΓΑΡΑΖΟ,ΡΕΘΥΜΝΗΣ
74053,ΣΠΗΛΙ,ΡΕΘΥΜΝΗΣ
74052,ΠΕΡΑΜΑ ΡΕΘΥΜΝΗΣ,ΡΕΘΥΜΝΗΣ
74056,ΑΓΙΑ ΓΑΛΗΝΗ,ΡΕΘΥΜΝΗΣ
74100,ΡΕΘΥΜΝΟ,ΡΕΘΥΜΝΗΣ
74062,ΒΙΖΑΡΙ,ΡΕΘΥΜΝΗΣ
74059,ΑΠΟΔΟΥΛΟΥ,ΡΕΘΥΜΝΗΣ
74061,ΑΜΑΡΙ,ΡΕΘΥΜΝΗΣ
74058,ΡΟΥΣΤΙΚΑ,ΡΕΘΥΜΝΗΣ
74060,ΜΥΡΘΙΟΣ,ΡΕΘΥΜΝΗΣ
74051,ΑΝΩΓΕΙΑ,ΡΕΘΥΜΝΗΣ
74055,ΕΠΙΣΚΟΠΗ ΡΕΘΥΜΝΗΣ,ΡΕΘΥΜΝΗΣ
74057,ΠΑΝΟΡΜΟΣ ΡΕΘΥΜΝΗΣ,ΡΕΘΥΜΝΗΣ
74000,ΜΥΡΘΙΟΣ,ΡΕΘΥΜΝΗΣ
69100,ΚΟΜΟΤΗΝΗ,ΡΟΔΟΠΗΣ
69400,ΞΥΛΑΓΑΝΗ,ΡΟΔΟΠΗΣ
69300,ΣΑΠΕΣ,ΡΟΔΟΠΗΣ
69200,ΙΑΣΜΟΣ,ΡΟΔΟΠΗΣ
69500,ΟΡΓΑΝΗ,ΡΟΔΟΠΗΣ
67063,ΛΑΓΟΣ,ΡΟΔΟΠΗΣ
83100,ΣΑΜΟΣ,ΣΑΜΟΥ
83302,ΕΥΔΗΛΟΣ,ΣΑΜΟΥ
83102,ΜΑΡΑΘΟΚΑΜΠΟΣ,ΣΑΜΟΥ
83200,ΚΑΡΛΟΒΑΣΙ,ΣΑΜΟΥ
83301,ΡΑΧΕΣ,ΣΑΜΟΥ
83400,ΦΟΥΡΝΟΙ,ΣΑΜΟΥ
83300,ΑΓΙΟΣ ΚΗΡΥΚΟΣ,ΣΑΜΟΥ
83103,ΠΥΘΑΓΟΡΕΙΟ,ΣΑΜΟΥ
83104,ΠΥΡΓΟΣ ΣΑΜΟΥ,ΣΑΜΟΥ
83104,ΠΥΡΓΟΥ ΣΑΜΟΥ,ΣΑΜΟΥ
83101,ΜΥΤΙΛΗΝΙΟΙ,ΣΑΜΟΥ
83103,ΠΥΡΓΟΥ ΣΑΜΟΥ,ΣΑΜΟΥ
62047,ΠΡΩΤΗ,ΣΕΡΡΩΝ
62100,ΣΕΡΡΕΣ,ΣΕΡΡΩΝ
62200,ΝΙΓΡΙΤΑ,ΣΕΡΡΩΝ
62051,ΑΓΙΟ ΠΝΕΥΜΑ,ΣΕΡΡΩΝ
62049,ΜΑΥΡΟΘΑΛΑΣΣΑ,ΣΕΡΡΩΝ
62050,ΓΑΖΩΡΟΣ,ΣΕΡΡΩΝ
62300,ΣΙΔΗΡΟΚΑΣΤΡΟ,ΣΕΡΡΩΝ
62042,ΝΕΑ ΖΙΧΝΗ,ΣΕΡΡΩΝ
62043,ΝΕΟ ΠΕΤΡΙΤΣΙ,ΣΕΡΡΩΝ
62052,ΔΡΑΒΗΣΚΟΣ,ΣΕΡΡΩΝ
62400,ΗΡΑΚΛΕΙΑ,ΣΕΡΡΩΝ
62054,ΣΤΡΥΜΟΝΙΚΟ,ΣΕΡΡΩΝ
62053,ΡΟΔΟΠΟΛΗ,ΣΕΡΡΩΝ
62055,ΚΑΤΩ ΠΟΡΟΙΑ,ΣΕΡΡΩΝ
62041,ΡΟΔΟΛΙΒΟΣ,ΣΕΡΡΩΝ
62048,ΠΕΝΤΑΠΟΛΗ,ΣΕΡΡΩΝ
57017,ΞΥΛΟΠΟΛΗ,ΣΕΡΡΩΝ
62056,Σ. Σ. ΑΓΓΙΣΤΑΣ,ΣΕΡΡΩΝ
62044,ΝΕΟΣ ΣΚΟΠΟΣ,ΣΕΡΡΩΝ
62046,ΧΡΥΣΟ,ΣΕΡΡΩΝ
42100,ΤΡΙΚΑΛΑ,ΤΡΙΚΑΛΩΝ
42200,ΚΑΛΑΜΠΑΚΑ,ΤΡΙΚΑΛΩΝ
42037,ΜΕΣΟΧΩΡΑ,ΤΡΙΚΑΛΩΝ
42035,ΚΟΝΙΣΚΟΣ,ΤΡΙΚΑΛΩΝ
42032,ΠΥΛΗ,ΤΡΙΚΑΛΩΝ
42033,ΜΥΡΟΦΥΛΛΟ,ΤΡΙΚΑΛΩΝ
42034,ΑΓΙΟΦΥΛΛΟ,ΤΡΙΚΑΛΩΝ
42036,ΚΑΣΤΑΝΕΑ,ΤΡΙΚΑΛΩΝ
42300,ΝΕΟΧΩΡΙ,ΤΡΙΚΑΛΩΝ
42031,ΦΑΡΚΑΔΩΝΑ,ΤΡΙΚΑΛΩΝ
42030,ΜΕΓΑΛΑ ΚΑΛΥΒΙΑ,ΤΡΙΚΑΛΩΝ
43061,ΑΓΝΑΝΤΕΡΟ,ΤΡΙΚΑΛΩΝ
35009,ΜΩΛΟΣ,ΦΘΙΩΤΙΔΑΣ
35200,ΑΤΑΛΑΝΤΗ,ΦΘΙΩΤΙΔΑΣ
35015,ΚΑΤΩ ΤΙΘΟΡΕΑ,ΦΘΙΩΤΙΔΑΣ
35300,ΣΤΥΛΙΔΑ,ΦΘΙΩΤΙΔΑΣ
35100,ΛΑΜΙΑ,ΦΘΙΩΤΙΔΑΣ
35010,ΔΟΜΟΚΟΣ,ΦΘΙΩΤΙΔΑΣ
35017,ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ ΦΘΙΩΤ,ΦΘΙΩΤΙΔΑΣ
35006,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ,ΦΘΙΩΤΙΔΑΣ
35003,ΣΠΕΡΧΕΙΑΔΑ,ΦΘΙΩΤΙΔΑΣ
35016,ΥΠΑΤΗ,ΦΘΙΩΤΙΔΑΣ
35002,ΑΜΦΙΚΛΕΙΑ,ΦΘΙΩΤΙΔΑΣ
35014,ΑΝΘΗΛΗ,ΦΘΙΩΤΙΔΑΣ
33057,ΓΡΑΒΙΑ,ΦΘΙΩΤΙΔΑΣ
35011,ΜΑΚΡΑΚΩΜΗ,ΦΘΙΩΤΙΔΑΣ
35008,ΚΑΜ. ΒΟΥΡΛΑ,ΦΘΙΩΤΙΔΑΣ
35013,ΠΕΛΑΣΓΙΑ,ΦΘΙΩΤΙΔΑΣ
35018,ΓΑΡΔΙΚΙ,ΦΘΙΩΤΙΔΑΣ
35004,ΕΛΑΤΕΙΑ,ΦΘΙΩΤΙΔΑΣ
35005,ΜΑΡΤΙΝΟ,ΦΘΙΩΤΙΔΑΣ
35008,ΚΑΜΜΕΝΑ ΒΟΥΡΛΑ,ΦΘΙΩΤΙΔΑΣ
35012,ΛΑΡΥΜΝΑ,ΦΘΙΩΤΙΔΑΣ
35007,ΛΙΒΑΝΑΤΕΣ,ΦΘΙΩΤΙΔΑΣ
35001,ΜΑΛΕΣΙΝΑ,ΦΘΙΩΤΙΔΑΣ
53100,ΦΛΩΡΙΝΑ,ΦΛΩΡΙΝΑΣ
53077,ΑΓΙΟΣ ΓΕΡΜΑΝΟΣ,ΦΛΩΡΙΝΑΣ
53200,ΑΜΥΝΤΑΙΟ,ΦΛΩΡΙΝΑΣ
53075,ΣΚΛΗΘΡΟ,ΦΛΩΡΙΝΑΣ
50200,ΠΤΟΛΕΜΑΙΔΑ,ΦΛΩΡΙΝΑΣ
53076,ΑΝΤΑΡΤΙΚΟ,ΦΛΩΡΙΝΑΣ
53070,ΦΙΛΩΤΑΣ,ΦΛΩΡΙΝΑΣ
53071,ΜΕΛΙΤΗ,ΦΛΩΡΙΝΑΣ
50005,ΕΜΠΟΡΙΟ,ΦΛΩΡΙΝΑΣ
53074,ΒΕΥΗ,ΦΛΩΡΙΝΑΣ
53073,ΛΕΧΟΒΟ,ΦΛΩΡΙΝΑΣ
53078,ΝΥΜΦΑΙΟ,ΦΛΩΡΙΝΑΣ
53072,ΞΙΝΟ ΝΕΡΟ,ΦΛΩΡΙΝΑΣ
33053,ΛΙΔΟΡΙΚΙ,ΦΩΚΙΔΑΣ
33100,ΑΜΦΙΣΣΑ,ΦΩΚΙΔΑΣ
33058,ΕΡΑΤΕΙΝΗ,ΦΩΚΙΔΑΣ
33050,ΔΕΣΦΙΝΑ,ΦΩΚΙΔΑΣ
33200,ΙΤΕΑ ΦΩΚΙΔΑΣ,ΦΩΚΙΔΑΣ
33056,ΕΥΠΑΛΙΟ,ΦΩΚΙΔΑΣ
33063,ΜΑΥΡΟΛΙΘΑΡΙ,ΦΩΚΙΔΑΣ
33061,ΚΡΟΚΥΛΕΙΟ,ΦΩΚΙΔΑΣ
33051,ΠΟΛΥΔΡΟΣΟΣ,ΦΩΚΙΔΑΣ
33057,ΓΡΑΒΙΑ,ΦΩΚΙΔΑΣ
33059,ΑΡΤΟΤΙΝΑ,ΦΩΚΙΔΑΣ
33052,ΓΑΛΑΞΙΔΙ,ΦΩΚΙΔΑΣ
33054,ΔΕΛΦΟΙ,ΦΩΚΙΔΑΣ
33062,ΠΕΝΤΑΓΙΟΙ,ΦΩΚΙΔΑΣ
33055,ΧΡΥΣΟ ΦΩΚΙΔΑΣ,ΦΩΚΙΔΑΣ
33060,ΠΟΤΙΔΑΝΙΑ,ΦΩΚΙΔΑΣ
63088,ΝΙΚΗΤΗ,ΧΑΛΚΙΔΙΚΗΣ
63081,ΝΕΟΣ ΜΑΡΜΑΡΑΣ,ΧΑΛΚΙΔΙΚΗΣ
63085,ΠΕΥΚΟΧΩΡΙ,ΧΑΛΚΙΔΙΚΗΣ
63077,ΚΑΣΣΑΝΔΡΕΙΑ,ΧΑΛΚΙΔΙΚΗΣ
63078,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,ΧΑΛΚΙΔΙΚΗΣ
63200,ΝΕΑ ΜΟΥΔΑΝΙΑ,ΧΑΛΚΙΔΙΚΗΣ
63080,ΝΕΑ ΚΑΛΛΙΚΡΑΤΕΙΑ,ΧΑΛΚΙΔΙΚΗΣ
63073,ΓΑΛΑΤΙΣΤΑ,ΧΑΛΚΙΔΙΚΗΣ
63075,ΙΕΡΙΣΣΟΣ,ΧΑΛΚΙΔΙΚΗΣ
63100,ΠΟΛΥΓΥΡΟΣ,ΧΑΛΚΙΔΙΚΗΣ
63074,ΑΡΝΑΙΑ,ΧΑΛΚΙΔΙΚΗΣ
63084,ΒΑΒΔΟΣ,ΧΑΛΚΙΔΙΚΗΣ
63071,ΟΡΜΥΛΙΑ,ΧΑΛΚΙΔΙΚΗΣ
57006,ΒΑΣΙΛΙΚΑ ΘΕΣ/ΝΙΚΗΣ,ΧΑΛΚΙΔΙΚΗΣ
63087,ΔΑΦΝΗ ΑΓΙΟΥ ΟΡΟΥΣ,ΧΑΛΚΙΔΙΚΗΣ
63072,ΣΥΚΕΑ,ΧΑΛΚΙΔΙΚΗΣ
57014,ΣΤΑΥΡΟΣ ΘΕΣ/ΝΙΚΗΣ,ΧΑΛΚΙΔΙΚΗΣ
63086,ΚΑΡΥΕΣ ΑΓΙΟΥ ΟΡΟΥΣ,ΧΑΛΚΙΔΙΚΗΣ
57012,ΖΑΓΚΛΙΒΕΡΙ,ΧΑΛΚΙΔΙΚΗΣ
63076,ΜΕΓΑΛΗ ΠΑΝΑΓΙΑ,ΧΑΛΚΙΔΙΚΗΣ
63079,ΝΕΑ ΤΡΙΓΛΙΑ,ΧΑΛΚΙΔΙΚΗΣ
63083,ΣΤΡΑΤΟΝΙΚΗ,ΧΑΛΚΙΔΙΚΗΣ
63082,ΣΤΡΑΤΩΝΙΟ,ΧΑΛΚΙΔΙΚΗΣ
73005,ΑΛΙΚΙΑΝΟΣ,ΧΑΝΙΩΝ
73009,ΡΟΔΟΒΑΝΙ,ΧΑΝΙΩΝ
73001,ΠΑΛΑΙΟΧΩΡΑ,ΧΑΝΙΩΝ
73014,ΠΛΑΤΑΝΙΑ,ΧΑΝΙΩΝ
73011,ΧΩΡΑ ΣΦΑΚΙΩΝ,ΧΑΝΙΩΝ
73008,ΒΑΜΟΣ,ΧΑΝΙΩΝ
73006,ΚΟΛΥΜΒΑΡΙ,ΧΑΝΙΩΝ
73400,ΚΙΣΣΑΜΟΣ,ΧΑΝΙΩΝ
73004,ΚΑΝΔΑΝΟΣ,ΧΑΝΙΩΝ
73006,ΚΟΛΥΜΠΑΡΙ,ΧΑΝΙΩΝ
73200,ΣΟΥΔΑ,ΧΑΝΙΩΝ
73012,ΒΑΘΗ ΧΑΝΙΩΝ,ΧΑΝΙΩΝ
73010,ΤΟΠΟΛΙΑ,ΧΑΝΙΩΝ
73007,ΒΡΥΣΕΣ,ΧΑΝΙΩΝ
73002,ΒΟΥΚΟΛΙΕΣ,ΧΑΝΙΩΝ
73003,ΚΑΛΥΒΕΣ,ΧΑΝΙΩΝ
74055,ΕΠΙΣΚΟΠΗ ΡΕΘΥΜΝΗΣ,ΧΑΝΙΩΝ
73013,ΑΣΚΥΦΟΣ,ΧΑΝΙΩΝ
73013,ΑΣΚΥΦΟΥ,ΧΑΝΙΩΝ
73008,ΒΑΜΟΥ,ΧΑΝΙΩΝ
82100,ΧΙΟΣ,ΧΙΟΥ
82103,ΒΟΛΙΣΣΟΣ,ΧΙΟΥ
82102,ΚΑΛΑΜΩΤΗ,ΧΙΟΥ
82300,ΚΑΡΔΑΜΥΛΑ,ΧΙΟΥ
82104,ΨΑΡΑ,ΧΙΟΥ
82200,ΒΡΟΝΤΑΔΟΣ,ΧΙΟΥ
82101,ΟΙΝΟΥΣΣΕΣ,ΧΙΟΥ
62200,ΣΕΡΡΕΣ,ΣΕΡΡΩΝ
66033,Κ. ΝΕΥΡΟΚΟΠΙ,ΔΡΑΜΑΣ
36071,ΚΕΑΣΟΧΩΡΙ,ΕΥΡΥΤΑΝΙΑΣ
25014,ΠΛΑΤΑΝΟΣ,ΑΧΑΙΑΣ
31080,ΚΑΡΥΑ,ΛΕΥΚΑΔΑΣ
30022,ΠΛΑΤΑΝΟΣ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ
30001,ΝΕΟΧΩΡΙ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ
30002,ΜΕΣΟΛΟΓΓΙ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ
30200,ΒΟΝΙΤΣΑ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ
27064,ΚΑΡΑΤΟΥΛΑ,ΗΛΕΙΑΣ
27060,ΠΕΛΟΠΙΟ ΗΛ.,ΗΛΕΙΑΣ
27062,ΚΑΛΛΙΘΕΑ,ΗΛΕΙΑΣ
27100,ΠΥΡΓΟΣ,ΗΛΕΙΑΣ
27200,ΑΝΔΡΙΤΣΑΙΝΑ,ΗΛΕΙΑΣ
25012,ΛΙΒΑΡΤΖΙ,ΗΛΕΙΑΣ
22015,ΚΟΝΤΙΒΑΖΑΙΝΑ,ΑΡΚΑΔΙΑΣ
22021,ΛΕΟΝΤΑΡΙ,ΑΡΚΑΔΙΑΣ
57022,ΒΙ.ΠΕ.Θ.,ΘΕΣΣΑΛΟΝΙΚΗΣ
